# BUSCO version is: 5.8.2 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2024-01-08, number of genomes: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3066at7088	Complete	SUPER_39	93143	71619	-	945.6	462	https://v10-1.orthodb.org/?query=3066at7088	Helicase/UvrB, N-terminal
3067at7088	Complete	SUPER_40	2788793	2787351	-	942.3	436	https://v10-1.orthodb.org/?query=3067at7088	Endoplasmic reticulum oxidoreductin 1
3069at7088	Complete	SUPER_86	2133690	2113832	-	970.7	519	https://v10-1.orthodb.org/?query=3069at7088	DEAD/DEAH box helicase domain
3071at7088	Complete	SUPER_64	2691487	2689367	-	768.9	444	https://v10-1.orthodb.org/?query=3071at7088	Frizzled/Smoothened, transmembrane domain
3074at7088	Complete	SUPER_20	452943	494338	+	1006.5	556	https://v10-1.orthodb.org/?query=3074at7088	Putative gamma glutamyl transpeptidase
3075at7088	Complete	SUPER_44	2974031	2952297	-	1024.8	582	https://v10-1.orthodb.org/?query=3075at7088	Helicase, C-terminal
3078at7088	Complete	SUPER_1	3414898	3417466	+	1057.8	580	https://v10-1.orthodb.org/?query=3078at7088	Tubulin-tyrosine ligase/Tubulin polyglutamylase
3079at7088	Complete	SUPER_109	2076782	2087185	+	1122.9	752	https://v10-1.orthodb.org/?query=3079at7088	RNA polymerase II assembly factor Rtp1, C-terminal
3080at7088	Complete	SUPER_35	3919283	3907428	-	1027.0	480	https://v10-1.orthodb.org/?query=3080at7088	Eukaryotic translation initiation factor 3 subunit D
3084at7088	Complete	SUPER_10	599480	589397	-	961.4	497	https://v10-1.orthodb.org/?query=3084at7088	Tetratricopeptide repeat
3086at7088	Complete	SUPER_7	5838359	5852905	+	962.4	520	https://v10-1.orthodb.org/?query=3086at7088	WD40 repeat
3093at7088	Complete	SUPER_48	1836936	1852168	+	812.1	494	https://v10-1.orthodb.org/?query=3093at7088	Carboxylesterase, type B
3094at7088	Complete	SUPER_40	1670815	1682711	+	1009.0	571	https://v10-1.orthodb.org/?query=3094at7088	Arf GTPase activating protein
3104at7088	Complete	SUPER_17	4424540	4439423	+	1247.6	665	https://v10-1.orthodb.org/?query=3104at7088	TMC domain
3105at7088	Complete	SUPER_25	2033625	2016774	-	1059.9	725	https://v10-1.orthodb.org/?query=3105at7088	RNA recognition motif domain
3107at7088	Complete	SUPER_58	3852900	3878527	+	1136.5	626	https://v10-1.orthodb.org/?query=3107at7088	Diphthamide synthase domain
3110at7088	Complete	SUPER_2	1423426	1409198	-	771.9	471	https://v10-1.orthodb.org/?query=3110at7088	Leucine-rich repeat
3114at7088	Complete	SUPER_44	969711	929584	-	1048.4	542	https://v10-1.orthodb.org/?query=3114at7088	Glycoside hydrolase family 2, catalytic domain
3115at7088	Complete	SUPER_Z	9071025	9054119	-	993.9	534	https://v10-1.orthodb.org/?query=3115at7088	Proton-dependent oligopeptide transporter family
3118at7088	Complete	SUPER_109	2500226	2492744	-	1288.8	657	https://v10-1.orthodb.org/?query=3118at7088	DNA topoisomerase I, DNA binding, eukaryotic-type
3122at7088	Complete	SUPER_53	3495610	3484346	-	941.0	471	https://v10-1.orthodb.org/?query=3122at7088	SCP2 sterol-binding domain
3123at7088	Complete	SUPER_44	2670245	2650088	-	741.5	405	https://v10-1.orthodb.org/?query=3123at7088	Set1/Ash2 histone methyltransferase complex subunit ASH2
3125at7088	Complete	SUPER_39	2000773	1984236	-	896.6	494	https://v10-1.orthodb.org/?query=3125at7088	Kelch repeat type 1
3126at7088	Complete	SUPER_95	580229	578517	-	1108.2	533	https://v10-1.orthodb.org/?query=3126at7088	GroEL-like apical domain superfamily
3127at7088	Complete	SUPER_1	6077375	6069604	-	944.0	517	https://v10-1.orthodb.org/?query=3127at7088	CCDC93, coiled-coil domain
3128at7088	Complete	SUPER_19	2522058	2512498	-	917.9	499	https://v10-1.orthodb.org/?query=3128at7088	Ubiquitin/SUMO-activating enzyme ubiquitin-like domain
3129at7088	Complete	SUPER_26	2032276	2049087	+	988.2	538	https://v10-1.orthodb.org/?query=3129at7088	Armadillo
3131at7088	Complete	SUPER_79	3695873	3668143	-	1069.3	536	https://v10-1.orthodb.org/?query=3131at7088	LMBR1-like membrane protein
3132at7088	Complete	SUPER_101	736063	728206	-	996.8	569	https://v10-1.orthodb.org/?query=3132at7088	GPI mannosyltransferase
3133at7088	Complete	SUPER_90	3374749	3397406	+	1074.6	650	https://v10-1.orthodb.org/?query=3133at7088	Smg8/Smg9
3135at7088	Complete	SUPER_60	1968575	1970660	+	1058.1	556	https://v10-1.orthodb.org/?query=3135at7088	DNA helicase Pif1-like
3137at7088	Complete	SUPER_68	200708	150525	-	876.2	747	https://v10-1.orthodb.org/?query=3137at7088	uncharacterized protein LOC106102458
3144at7088	Complete	SUPER_18	1544311	1558868	+	1019.1	656	https://v10-1.orthodb.org/?query=3144at7088	Olfactory receptor, insect
3145at7088	Complete	SUPER_98	3308874	3257856	-	1314.2	717	https://v10-1.orthodb.org/?query=3145at7088	Angiomotin, C-terminal
3152at7088	Complete	SUPER_3	169666	164440	-	910.7	445	https://v10-1.orthodb.org/?query=3152at7088	Glycoside hydrolase family 1
3153at7088	Complete	SUPER_28	1328430	1314856	-	1024.1	476	https://v10-1.orthodb.org/?query=3153at7088	Translation initiation factor 3 complex subunit L
3155at7088	Complete	SUPER_19	1406227	1408014	+	1032.5	491	https://v10-1.orthodb.org/?query=3155at7088	Polycystin cation channel, PKD1/PKD2
3159at7088	Complete	SUPER_9	3781036	3771369	-	937.9	468	https://v10-1.orthodb.org/?query=3159at7088	LOC101741832
3160at7088	Complete	SUPER_90	711608	742391	+	974.4	492	https://v10-1.orthodb.org/?query=3160at7088	Sodium/solute symporter
3161at7088	Complete	SUPER_55	1906026	1917181	+	802.3	489	https://v10-1.orthodb.org/?query=3161at7088	Gamma-glutamyl transpeptidase
3162at7088	Complete	SUPER_Z	16843036	16870659	+	787.2	504	https://v10-1.orthodb.org/?query=3162at7088	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain
3163at7088	Complete	SUPER_73	1105444	1103486	-	814.8	548	https://v10-1.orthodb.org/?query=3163at7088	FAST kinase leucine-rich
3165at7088	Complete	SUPER_Z	4896818	4905037	+	992.8	459	https://v10-1.orthodb.org/?query=3165at7088	Aromatic amino acid hydroxylase
3166at7088	Complete	SUPER_35	1462657	1474902	+	1114.9	558	https://v10-1.orthodb.org/?query=3166at7088	GTP binding domain
3167at7088	Complete	SUPER_71	1879483	1865610	-	765.7	507	https://v10-1.orthodb.org/?query=3167at7088	WD40 repeat
3174at7088	Complete	SUPER_87	107132	81045	-	877.5	516	https://v10-1.orthodb.org/?query=3174at7088	Glucose-methanol-choline oxidoreductase, C-terminal
3175at7088	Complete	SUPER_67	461806	473433	+	1077.9	538	https://v10-1.orthodb.org/?query=3175at7088	DNA helicase, DnaB-like, C-terminal
3178at7088	Complete	SUPER_96	779126	753688	-	1034.8	642	https://v10-1.orthodb.org/?query=3178at7088	Muskelin, N-terminal
3180at7088	Complete	SUPER_85	1423182	1408535	-	851.6	456	https://v10-1.orthodb.org/?query=3180at7088	Cwf19-like, C-terminal domain-1
3183at7088	Complete	SUPER_87	2929938	2907845	-	894.0	562	https://v10-1.orthodb.org/?query=3183at7088	Methyltransferase domain
3186at7088	Missing
3187at7088	Complete	SUPER_51	789969	768254	-	774.0	445	https://v10-1.orthodb.org/?query=3187at7088	Sec1-like protein
3188at7088	Complete	SUPER_97	2259845	2228788	-	1105.4	637	https://v10-1.orthodb.org/?query=3188at7088	Elongation factor EFG, domain V-like
3195at7088	Complete	SUPER_67	927270	938045	+	971.7	823	https://v10-1.orthodb.org/?query=3195at7088	Zinc finger, RanBP2-type
3197at7088	Complete	SUPER_52	1227126	1278581	+	978.6	585	https://v10-1.orthodb.org/?query=3197at7088	Nucleoside 2-deoxyribosyltransferase-like
3198at7088	Complete	SUPER_35	474543	487643	+	1213.6	751	https://v10-1.orthodb.org/?query=3198at7088	uncharacterized protein LOC106118774
3200at7088	Complete	SUPER_51	1792568	1782821	-	1057.6	556	https://v10-1.orthodb.org/?query=3200at7088	Helicase/UvrB, N-terminal
3204at7088	Complete	SUPER_94	926563	928511	+	987.8	472	https://v10-1.orthodb.org/?query=3204at7088	Amino acid transporter, transmembrane domain
3207at7088	Complete	SUPER_4	3525476	3539230	+	1070.5	598	https://v10-1.orthodb.org/?query=3207at7088	IFT81, calponin homology domain
3209at7088	Complete	SUPER_16	1215438	1227431	+	999.4	531	https://v10-1.orthodb.org/?query=3209at7088	SMAD domain, Dwarfin-type
3211at7088	Complete	SUPER_37	3456816	3454978	-	999.7	545	https://v10-1.orthodb.org/?query=3211at7088	Tubulin-tyrosine ligase/Tubulin polyglutamylase
3212at7088	Missing
3216at7088	Complete	SUPER_100	2033078	2031402	-	1083.9	498	https://v10-1.orthodb.org/?query=3216at7088	protein DENND6A
3218at7088	Complete	SUPER_109	295136	309672	+	999.3	491	https://v10-1.orthodb.org/?query=3218at7088	Nuclear hormone receptor, ligand-binding domain
3219at7088	Complete	SUPER_105	2745672	2750063	+	962.2	559	https://v10-1.orthodb.org/?query=3219at7088	Calcineurin-like phosphoesterase domain, ApaH type
3220at7088	Complete	SUPER_11	5495839	5479527	-	1040.6	522	https://v10-1.orthodb.org/?query=3220at7088	Sodium/solute symporter
3221at7088	Complete	SUPER_19	3993992	4009348	+	851.3	539	https://v10-1.orthodb.org/?query=3221at7088	Amino acid transporter, transmembrane domain
3224at7088	Complete	SUPER_42	515487	513649	-	840.3	470	https://v10-1.orthodb.org/?query=3224at7088	Methyltransferase domain
3225at7088	Complete	SUPER_28	3327918	3289454	-	1429.1	797	https://v10-1.orthodb.org/?query=3225at7088	Homeo-prospero domain
3226at7088	Complete	SUPER_99	2140750	2139266	-	1113.6	467	https://v10-1.orthodb.org/?query=3226at7088	Serine/threonine-protein phosphatase
3228at7088	Complete	SUPER_2	3550773	3588607	+	877.7	482	https://v10-1.orthodb.org/?query=3228at7088	Major facilitator,  sugar transporter-like
3231at7088	Complete	SUPER_11	2389217	2408973	+	514.8	441	https://v10-1.orthodb.org/?query=3231at7088	CUB domain
3234at7088	Complete	SUPER_25	2151703	2157897	+	1283.7	857	https://v10-1.orthodb.org/?query=3234at7088	T-complex protein 10, C-terminal domain
3237at7088	Complete	SUPER_Z	13729721	13748426	+	835.0	470	https://v10-1.orthodb.org/?query=3237at7088	Ras guanine-nucleotide exchange factors catalytic domain
3241at7088	Complete	SUPER_64	2852162	2864009	+	1206.8	602	https://v10-1.orthodb.org/?query=3241at7088	kinesin-associated protein 3
3242at7088	Complete	SUPER_96	1004017	1015265	+	1026.2	601	https://v10-1.orthodb.org/?query=3242at7088	Ciliary BBSome complex subunit 2, C-terminal domain
3245at7088	Complete	SUPER_Z	14721436	14692529	-	655.9	355	https://v10-1.orthodb.org/?query=3245at7088	NADP-dependent oxidoreductase domain
3248at7088	Complete	SUPER_84	1727432	1710411	-	1132.9	788	https://v10-1.orthodb.org/?query=3248at7088	ERAP1-like C-terminal domain
3250at7088	Complete	SUPER_76	1079306	1057455	-	948.9	531	https://v10-1.orthodb.org/?query=3250at7088	Ionotropic glutamate receptor
3251at7088	Complete	SUPER_81	2721074	2794284	+	996.1	486	https://v10-1.orthodb.org/?query=3251at7088	Major facilitator superfamily
3253at7088	Complete	SUPER_101	1172228	1153251	-	976.9	443	https://v10-1.orthodb.org/?query=3253at7088	BTB/POZ domain
3254at7088	Complete	SUPER_35	620484	634953	+	912.2	485	https://v10-1.orthodb.org/?query=3254at7088	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A
3255at7088	Complete	SUPER_58	758798	742121	-	867.4	547	https://v10-1.orthodb.org/?query=3255at7088	Origin recognition complex, subunit 3
3257at7088	Complete	SUPER_95	1657539	1634816	-	1032.3	597	https://v10-1.orthodb.org/?query=3257at7088	Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2
3258at7088	Complete	SUPER_56	1100224	1098620	-	711.4	440	https://v10-1.orthodb.org/?query=3258at7088	RUN domain
3259at7088	Complete	SUPER_78	422047	410412	-	974.3	508	https://v10-1.orthodb.org/?query=3259at7088	Chaperonin Cpn60/TCP-1 family
3265at7088	Complete	SUPER_41	4528496	4547848	+	1141.1	652	https://v10-1.orthodb.org/?query=3265at7088	Protein kinase domain
3269at7088	Complete	SUPER_82	691234	688718	-	943.1	657	https://v10-1.orthodb.org/?query=3269at7088	Mut7-C RNAse domain
3272at7088	Complete	SUPER_42	152885	150540	-	740.2	504	https://v10-1.orthodb.org/?query=3272at7088	SET domain
3273at7088	Complete	SUPER_56	3696714	3643822	-	909.2	432	https://v10-1.orthodb.org/?query=3273at7088	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
3275at7088	Complete	SUPER_109	2177305	2182500	+	1045.4	569	https://v10-1.orthodb.org/?query=3275at7088	Nucleolar complex protein 2
3276at7088	Complete	SUPER_42	336617	330892	-	968.6	582	https://v10-1.orthodb.org/?query=3276at7088	EH domain
3277at7088	Complete	SUPER_41	4196409	4175133	-	728.2	448	https://v10-1.orthodb.org/?query=3277at7088	Heat shock factor (HSF)-type, DNA-binding
3278at7088	Complete	SUPER_92	2009542	2032026	+	646.3	463	https://v10-1.orthodb.org/?query=3278at7088	Basic-leucine zipper domain
3279at7088	Complete	SUPER_Z	12531917	12515587	-	1024.0	722	https://v10-1.orthodb.org/?query=3279at7088	mucin-5AC-like isoform X1
3284at7088	Complete	SUPER_91	115947	120308	+	944.3	531	https://v10-1.orthodb.org/?query=3284at7088	SANT/Myb domain
3287at7088	Complete	SUPER_16	54100	72497	+	900.7	527	https://v10-1.orthodb.org/?query=3287at7088	Transcription factor Spt20
3290at7088	Complete	SUPER_54	2715865	2714333	-	971.7	457	https://v10-1.orthodb.org/?query=3290at7088	Inosine-5'-monophosphate dehydrogenase
3293at7088	Complete	SUPER_40	3032380	2977629	-	878.9	458	https://v10-1.orthodb.org/?query=3293at7088	Zinc finger, LIM-type
3297at7088	Complete	SUPER_85	2385703	2363451	-	960.1	594	https://v10-1.orthodb.org/?query=3297at7088	Spindle assembly checkpoint component Mad1
3298at7088	Complete	SUPER_40	587894	569349	-	981.3	634	https://v10-1.orthodb.org/?query=3298at7088	WD40 repeat
3306at7088	Complete	SUPER_105	2606881	2590412	-	1084.2	550	https://v10-1.orthodb.org/?query=3306at7088	WD40 repeat
3307at7088	Complete	SUPER_14	2186844	2302622	+	835.0	378	https://v10-1.orthodb.org/?query=3307at7088	Transcription factor COE, DNA-binding domain
3312at7088	Complete	SUPER_101	905847	919344	+	791.0	525	https://v10-1.orthodb.org/?query=3312at7088	Phospholipid/glycerol acyltransferase
3313at7088	Complete	SUPER_96	1023589	1012727	-	666.4	508	https://v10-1.orthodb.org/?query=3313at7088	AAA+ ATPase domain
3314at7088	Complete	SUPER_38	3816055	3814424	-	940.2	471	https://v10-1.orthodb.org/?query=3314at7088	protein wntless
3315at7088	Complete	SUPER_37	2084030	2081952	-	911.2	544	https://v10-1.orthodb.org/?query=3315at7088	LOC101744782
3323at7088	Complete	SUPER_25	2712054	2762894	+	907.9	454	https://v10-1.orthodb.org/?query=3323at7088	C2 domain
3324at7088	Complete	SUPER_103	3100937	3099267	-	831.8	465	https://v10-1.orthodb.org/?query=3324at7088	Domain of unknown function DUF3338
3326at7088	Complete	SUPER_3	296935	295244	-	1121.6	513	https://v10-1.orthodb.org/?query=3326at7088	Zona pellucida domain
3327at7088	Complete	SUPER_9	4780860	4763915	-	700.6	543	https://v10-1.orthodb.org/?query=3327at7088	Domain of unknown function DUF4770
3330at7088	Complete	SUPER_48	2259091	2287984	+	1052.2	589	https://v10-1.orthodb.org/?query=3330at7088	Rad21/Rec8-like protein, C-terminal, eukaryotic
3331at7088	Complete	SUPER_100	1414032	1429479	+	464.6	816	https://v10-1.orthodb.org/?query=3331at7088	uncharacterized protein LOC110386435
3332at7088	Complete	SUPER_27	4206303	4210540	+	268.4	191	https://v10-1.orthodb.org/?query=3332at7088	Insect cuticle protein
3338at7088	Complete	SUPER_33	2395810	2387823	-	940.8	385	https://v10-1.orthodb.org/?query=3338at7088	Zinc finger, LIM-type
3339at7088	Complete	SUPER_38	19596	7430	-	827.3	464	https://v10-1.orthodb.org/?query=3339at7088	Myotubularin-like phosphatase domain
3343at7088	Complete	SUPER_41	2137117	2232654	+	1278.5	620	https://v10-1.orthodb.org/?query=3343at7088	Vinculin/alpha-catenin
3345at7088	Complete	SUPER_62	1969254	1995656	+	868.3	455	https://v10-1.orthodb.org/?query=3345at7088	Major facilitator,  sugar transporter-like
3348at7088	Complete	SUPER_84	2736164	2733786	-	1112.0	644	https://v10-1.orthodb.org/?query=3348at7088	Man1/Src1, C-terminal
3351at7088	Complete	SUPER_94	3372586	3331896	-	952.1	460	https://v10-1.orthodb.org/?query=3351at7088	Proline dehydrogenase domain
3352at7088	Complete	SUPER_50	1637218	1648033	+	634.5	483	https://v10-1.orthodb.org/?query=3352at7088	Farnesoic acid O-methyl transferase
3353at7088	Complete	SUPER_11	329284	389625	+	1050.1	771	https://v10-1.orthodb.org/?query=3353at7088	uncharacterized protein LOC106111109
3356at7088	Complete	SUPER_63	3897723	3929833	+	629.7	398	https://v10-1.orthodb.org/?query=3356at7088	Fascin domain
3358at7088	Complete	SUPER_11	2860910	2845216	-	843.7	478	https://v10-1.orthodb.org/?query=3358at7088	Tetratricopeptide repeat
3359at7088	Complete	SUPER_5	5243069	5212722	-	853.1	462	https://v10-1.orthodb.org/?query=3359at7088	TFIIH p62 subunit, N-terminal
3361at7088	Complete	SUPER_55	445953	454367	+	986.8	534	https://v10-1.orthodb.org/?query=3361at7088	uncharacterized protein LOC111347795
3362at7088	Complete	SUPER_69	1178224	1164614	-	1325.3	770	https://v10-1.orthodb.org/?query=3362at7088	Nucleolar protein 14
3363at7088	Complete	SUPER_11	2824860	2794841	-	1105.6	678	https://v10-1.orthodb.org/?query=3363at7088	Helicase, C-terminal
3364at7088	Complete	SUPER_111	1323419	1311052	-	827.1	415	https://v10-1.orthodb.org/?query=3364at7088	Kazal domain
3365at7088	Complete	SUPER_37	4505860	4493544	-	1174.5	615	https://v10-1.orthodb.org/?query=3365at7088	digestive organ expansion factor homolog
3366at7088	Complete	SUPER_35	413597	432377	+	1143.7	701	https://v10-1.orthodb.org/?query=3366at7088	Transcription factor homeodomain, male germ-cell
3368at7088	Complete	SUPER_14	862233	868240	+	797.0	426	https://v10-1.orthodb.org/?query=3368at7088	UbiB domain
3372at7088	Complete	SUPER_2	4981455	4927600	-	881.2	619	https://v10-1.orthodb.org/?query=3372at7088	Zinc finger, RING-type
3373at7088	Complete	SUPER_35	2713242	2672615	-	1218.6	641	https://v10-1.orthodb.org/?query=3373at7088	Peptidase S54, rhomboid domain
3379at7088	Complete	SUPER_105	449599	442790	-	1020.3	559	https://v10-1.orthodb.org/?query=3379at7088	Glucose-methanol-choline oxidoreductase, C-terminal
3381at7088	Complete	SUPER_18	1344209	1316169	-	1021.2	626	https://v10-1.orthodb.org/?query=3381at7088	Spaetzle
3383at7088	Complete	SUPER_107	1071764	1130943	+	811.9	567	https://v10-1.orthodb.org/?query=3383at7088	Leucine-rich repeat
3384at7088	Complete	SUPER_Z	17371726	17409500	+	960.7	567	https://v10-1.orthodb.org/?query=3384at7088	Leucine-rich repeat
3387at7088	Complete	SUPER_3	389188	374619	-	918.0	430	https://v10-1.orthodb.org/?query=3387at7088	HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase
3388at7088	Complete	SUPER_81	2370935	2365303	-	932.3	470	https://v10-1.orthodb.org/?query=3388at7088	Menin
3389at7088	Missing
3390at7088	Complete	SUPER_26	879016	881984	+	686.6	481	https://v10-1.orthodb.org/?query=3390at7088	nucleolar protein 11
3393at7088	Complete	SUPER_1	974157	906551	-	980.7	468	https://v10-1.orthodb.org/?query=3393at7088	Pseudouridine synthase, RsuA/RluA
3396at7088	Complete	SUPER_41	3321966	3303332	-	791.0	484	https://v10-1.orthodb.org/?query=3396at7088	EGF-like, conserved site
3400at7088	Complete	SUPER_18	4211723	4220215	+	974.9	474	https://v10-1.orthodb.org/?query=3400at7088	Cytochrome P450
3401at7088	Complete	SUPER_1	5626798	5620069	-	934.5	474	https://v10-1.orthodb.org/?query=3401at7088	Protein kinase domain
3402at7088	Complete	SUPER_26	4711204	4713009	+	1054.9	499	https://v10-1.orthodb.org/?query=3402at7088	Protein kinase domain
3404at7088	Complete	SUPER_99	1742790	1748291	+	1027.5	459	https://v10-1.orthodb.org/?query=3404at7088	tRNA-splicing ligase, RtcB
3409at7088	Complete	SUPER_38	2952390	2900617	-	977.0	535	https://v10-1.orthodb.org/?query=3409at7088	eyes absent homolog 2
3410at7088	Complete	SUPER_108	2984996	2980005	-	1013.2	601	https://v10-1.orthodb.org/?query=3410at7088	Leucine-rich repeat
3415at7088	Complete	SUPER_58	193771	166048	-	1160.0	663	https://v10-1.orthodb.org/?query=3415at7088	Dpy-30 motif
3416at7088	Complete	SUPER_92	636575	621571	-	1039.5	700	https://v10-1.orthodb.org/?query=3416at7088	Glycoside hydrolase family 20, catalytic domain
3417at7088	Complete	SUPER_67	2018408	2023480	+	964.2	446	https://v10-1.orthodb.org/?query=3417at7088	WD40 repeat
3419at7088	Complete	SUPER_46	2000958	2003033	+	885.5	510	https://v10-1.orthodb.org/?query=3419at7088	GPI mannosyltransferase
3424at7088	Complete	SUPER_13	3418297	3514329	+	834.9	441	https://v10-1.orthodb.org/?query=3424at7088	Ricin B, lectin domain
3430at7088	Complete	SUPER_1	4193064	4196900	+	521.6	460	https://v10-1.orthodb.org/?query=3430at7088	Enoyl-CoA hydratase/isomerase
3431at7088	Complete	SUPER_64	2026483	2011951	-	1300.2	783	https://v10-1.orthodb.org/?query=3431at7088	Zinc finger, CCCH-type
3433at7088	Complete	SUPER_15	233029	218618	-	1213.5	928	https://v10-1.orthodb.org/?query=3433at7088	GRIP domain
3435at7088	Complete	SUPER_57	3486134	3455409	-	994.0	512	https://v10-1.orthodb.org/?query=3435at7088	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
3442at7088	Complete	SUPER_55	2040276	2026840	-	968.3	508	https://v10-1.orthodb.org/?query=3442at7088	Replication factor A, C-terminal
3443at7088	Complete	SUPER_17	2090265	2074354	-	932.5	501	https://v10-1.orthodb.org/?query=3443at7088	Serologically defined colon cancer antigen 8
3447at7088	Complete	SUPER_Z	1858861	1845858	-	906.1	479	https://v10-1.orthodb.org/?query=3447at7088	DnaJ domain
3451at7088	Complete	SUPER_33	342713	344878	+	1064.4	530	https://v10-1.orthodb.org/?query=3451at7088	Histone-lysine N-methyltransferase
3453at7088	Complete	SUPER_84	823299	836009	+	817.5	516	https://v10-1.orthodb.org/?query=3453at7088	GPCR, family 2, extracellular hormone receptor domain
3460at7088	Complete	SUPER_104	24072	11436	-	1157.2	631	https://v10-1.orthodb.org/?query=3460at7088	Methyltransferase domain
3468at7088	Complete	SUPER_78	2079204	2064512	-	1024.2	671	https://v10-1.orthodb.org/?query=3468at7088	uncharacterized protein LOC105389536
3471at7088	Complete	SUPER_43	2984936	2970841	-	994.8	562	https://v10-1.orthodb.org/?query=3471at7088	Vitamin K-dependent gamma-carboxylase
3473at7088	Complete	SUPER_35	1501192	1481235	-	1121.7	568	https://v10-1.orthodb.org/?query=3473at7088	SDA1 domain
3474at7088	Complete	SUPER_37	3482590	3460629	-	1148.1	697	https://v10-1.orthodb.org/?query=3474at7088	WD40 repeat
3477at7088	Complete	SUPER_58	1623394	1608397	-	900.4	446	https://v10-1.orthodb.org/?query=3477at7088	UDP-glucuronosyl/UDP-glucosyltransferase
3478at7088	Complete	SUPER_Z	8148971	8147319	-	848.6	448	https://v10-1.orthodb.org/?query=3478at7088	KIF-1 binding protein
3479at7088	Complete	SUPER_28	3097758	3088905	-	790.5	499	https://v10-1.orthodb.org/?query=3479at7088	U3 small nucleolar RNA-associated protein 6
3480at7088	Complete	SUPER_1	534305	564857	+	801.5	432	https://v10-1.orthodb.org/?query=3480at7088	Helix-hairpin-helix motif
3485at7088	Complete	SUPER_18	2514393	2524605	+	829.3	512	https://v10-1.orthodb.org/?query=3485at7088	uncharacterized protein LOC110371809
3486at7088	Complete	SUPER_49	2901828	2910798	+	981.8	514	https://v10-1.orthodb.org/?query=3486at7088	CPL domain
3489at7088	Complete	SUPER_27	1427526	1419817	-	915.6	572	https://v10-1.orthodb.org/?query=3489at7088	Ulp1 protease family, C-terminal catalytic domain
3491at7088	Complete	SUPER_37	539735	545629	+	946.3	795	https://v10-1.orthodb.org/?query=3491at7088	Transforming acidic coiled-coil-containing protein, C-terminal
3493at7088	Complete	SUPER_8	2231272	2229511	-	795.0	465	https://v10-1.orthodb.org/?query=3493at7088	Misato Segment II tubulin-like domain
3494at7088	Complete	SUPER_55	3091301	3081246	-	861.9	499	https://v10-1.orthodb.org/?query=3494at7088	Pyruvate kinase, barrel
3496at7088	Complete	SUPER_2	1400295	1368699	-	936.3	565	https://v10-1.orthodb.org/?query=3496at7088	PAN/Apple domain
3497at7088	Complete	SUPER_111	1209568	1284765	+	824.5	538	https://v10-1.orthodb.org/?query=3497at7088	Major facilitator,  sugar transporter-like
3503at7088	Complete	SUPER_16	3432482	3419859	-	898.3	436	https://v10-1.orthodb.org/?query=3503at7088	Glycoside hydrolase family 18, catalytic domain
3504at7088	Complete	SUPER_15	951706	983288	+	800.7	416	https://v10-1.orthodb.org/?query=3504at7088	Peptidase M10, metallopeptidase
3507at7088	Complete	SUPER_10	2647220	2637504	-	622.2	512	https://v10-1.orthodb.org/?query=3507at7088	Zinc finger C2H2-type
3508at7088	Complete	SUPER_36	1752087	1772247	+	1162.4	658	https://v10-1.orthodb.org/?query=3508at7088	uncharacterized protein LOC106139227
3510at7088	Complete	SUPER_67	1954164	1945505	-	848.7	435	https://v10-1.orthodb.org/?query=3510at7088	beta-catenin-like protein 1
3514at7088	Complete	SUPER_46	4138992	4160145	+	1081.0	601	https://v10-1.orthodb.org/?query=3514at7088	Transmembrane protein 214
3516at7088	Complete	SUPER_25	1765758	1741134	-	972.7	601	https://v10-1.orthodb.org/?query=3516at7088	WH2 domain
3517at7088	Complete	SUPER_105	1782624	1752108	-	801.9	406	https://v10-1.orthodb.org/?query=3517at7088	Chitin binding domain
3519at7088	Complete	SUPER_60	461423	477248	+	613.6	384	https://v10-1.orthodb.org/?query=3519at7088	ATPase, V1 complex, subunit H
3520at7088	Complete	SUPER_39	1951163	1953736	+	870.3	456	https://v10-1.orthodb.org/?query=3520at7088	Amine oxidase
3521at7088	Complete	SUPER_12	5601842	5615046	+	870.0	465	https://v10-1.orthodb.org/?query=3521at7088	UDP-glucuronosyl/UDP-glucosyltransferase
3524at7088	Complete	SUPER_110	64820	6350	-	868.5	473	https://v10-1.orthodb.org/?query=3524at7088	uncharacterized protein LOC106103474
3526at7088	Complete	SUPER_28	4324622	4326427	+	1029.8	517	https://v10-1.orthodb.org/?query=3526at7088	DNA polymerase, Y-family, little finger domain
3528at7088	Complete	SUPER_65	2770135	2772258	+	699.5	581	https://v10-1.orthodb.org/?query=3528at7088	Leucine-rich repeat
3529at7088	Complete	SUPER_19	2504665	2482687	-	762.2	551	https://v10-1.orthodb.org/?query=3529at7088	uncharacterized protein LOC106136689
3537at7088	Complete	SUPER_20	511444	500503	-	921.5	566	https://v10-1.orthodb.org/?query=3537at7088	Sec1-like protein
3539at7088	Complete	SUPER_41	3399026	3421687	+	1378.6	726	https://v10-1.orthodb.org/?query=3539at7088	SERRATE/Ars2, N-terminal
3541at7088	Complete	SUPER_40	1784253	1802534	+	780.1	375	https://v10-1.orthodb.org/?query=3541at7088	Transcription factor, GTP-binding domain
